ConditionName,Outcome,CountryName,Date,SourceName,CountValue
COVID-19,Unspecified,SOUTH AFRICA,2020-01-26,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-01-27,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-01-28,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-01-29,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-01-30,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-01-31,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-01,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-02,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-03,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-04,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-05,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-06,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-07,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-08,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-09,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-10,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-11,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-12,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-13,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-14,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-15,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-16,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-17,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-18,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-19,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-20,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-21,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-22,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-23,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-24,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-25,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-26,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-27,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-28,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-02-29,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-01,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-02,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-03,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-04,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-05,World Health Organization COVID-19 Dashboard,1.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-06,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-07,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-08,World Health Organization COVID-19 Dashboard,1.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-09,World Health Organization COVID-19 Dashboard,1.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-10,World Health Organization COVID-19 Dashboard,4.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-11,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-12,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-13,World Health Organization COVID-19 Dashboard,3.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-14,World Health Organization COVID-19 Dashboard,8.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-15,World Health Organization COVID-19 Dashboard,14.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-16,World Health Organization COVID-19 Dashboard,13.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-17,World Health Organization COVID-19 Dashboard,11.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-18,World Health Organization COVID-19 Dashboard,23.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-19,World Health Organization COVID-19 Dashboard,31.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-20,World Health Organization COVID-19 Dashboard,34.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-21,World Health Organization COVID-19 Dashboard,52.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-22,World Health Organization COVID-19 Dashboard,38.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-23,World Health Organization COVID-19 Dashboard,34.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-24,World Health Organization COVID-19 Dashboard,128.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-25,World Health Organization COVID-19 Dashboard,152.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-26,World Health Organization COVID-19 Dashboard,153.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-27,World Health Organization COVID-19 Dashboard,219.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-28,World Health Organization COVID-19 Dashboard,244.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-29,World Health Organization COVID-19 Dashboard,17.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-30,World Health Organization COVID-19 Dashboard,93.0
COVID-19,Unspecified,SOUTH AFRICA,2020-03-31,World Health Organization COVID-19 Dashboard,46.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-01,World Health Organization COVID-19 Dashboard,27.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-02,World Health Organization COVID-19 Dashboard,27.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-03,World Health Organization COVID-19 Dashboard,82.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-04,World Health Organization COVID-19 Dashboard,43.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-05,World Health Organization COVID-19 Dashboard,80.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-06,World Health Organization COVID-19 Dashboard,70.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-07,World Health Organization COVID-19 Dashboard,31.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-08,World Health Organization COVID-19 Dashboard,63.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-09,World Health Organization COVID-19 Dashboard,96.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-10,World Health Organization COVID-19 Dashboard,89.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-11,World Health Organization COVID-19 Dashboard,69.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-12,World Health Organization COVID-19 Dashboard,25.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-13,World Health Organization COVID-19 Dashboard,145.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-14,World Health Organization COVID-19 Dashboard,99.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-15,World Health Organization COVID-19 Dashboard,143.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-16,World Health Organization COVID-19 Dashboard,91.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-17,World Health Organization COVID-19 Dashboard,99.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-18,World Health Organization COVID-19 Dashboard,178.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-19,World Health Organization COVID-19 Dashboard,251.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-20,World Health Organization COVID-19 Dashboard,124.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-21,World Health Organization COVID-19 Dashboard,142.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-22,World Health Organization COVID-19 Dashboard,165.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-23,World Health Organization COVID-19 Dashboard,170.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-24,World Health Organization COVID-19 Dashboard,318.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-25,World Health Organization COVID-19 Dashboard,267.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-26,World Health Organization COVID-19 Dashboard,141.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-27,World Health Organization COVID-19 Dashboard,185.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-28,World Health Organization COVID-19 Dashboard,247.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-29,World Health Organization COVID-19 Dashboard,203.0
COVID-19,Unspecified,SOUTH AFRICA,2020-04-30,World Health Organization COVID-19 Dashboard,354.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-01,World Health Organization COVID-19 Dashboard,297.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-02,World Health Organization COVID-19 Dashboard,304.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-03,World Health Organization COVID-19 Dashboard,385.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-04,World Health Organization COVID-19 Dashboard,447.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-05,World Health Organization COVID-19 Dashboard,437.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-06,World Health Organization COVID-19 Dashboard,352.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-07,World Health Organization COVID-19 Dashboard,236.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-08,World Health Organization COVID-19 Dashboard,424.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-09,World Health Organization COVID-19 Dashboard,663.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-10,World Health Organization COVID-19 Dashboard,525.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-11,World Health Organization COVID-19 Dashboard,595.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-12,World Health Organization COVID-19 Dashboard,637.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-13,World Health Organization COVID-19 Dashboard,698.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-14,World Health Organization COVID-19 Dashboard,724.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-15,World Health Organization COVID-19 Dashboard,665.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-16,World Health Organization COVID-19 Dashboard,785.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-17,World Health Organization COVID-19 Dashboard,831.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-18,World Health Organization COVID-19 Dashboard,1160.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-19,World Health Organization COVID-19 Dashboard,918.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-20,World Health Organization COVID-19 Dashboard,767.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-21,World Health Organization COVID-19 Dashboard,803.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-22,World Health Organization COVID-19 Dashboard,1134.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-23,World Health Organization COVID-19 Dashboard,988.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-24,World Health Organization COVID-19 Dashboard,1218.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-25,World Health Organization COVID-19 Dashboard,1240.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-26,World Health Organization COVID-19 Dashboard,1032.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-27,World Health Organization COVID-19 Dashboard,649.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-28,World Health Organization COVID-19 Dashboard,1673.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-29,World Health Organization COVID-19 Dashboard,1466.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-30,World Health Organization COVID-19 Dashboard,1837.0
COVID-19,Unspecified,SOUTH AFRICA,2020-05-31,World Health Organization COVID-19 Dashboard,1727.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-01,World Health Organization COVID-19 Dashboard,1716.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-02,World Health Organization COVID-19 Dashboard,1674.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-03,World Health Organization COVID-19 Dashboard,1455.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-04,World Health Organization COVID-19 Dashboard,1713.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-05,World Health Organization COVID-19 Dashboard,3267.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-06,World Health Organization COVID-19 Dashboard,2642.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-07,World Health Organization COVID-19 Dashboard,2539.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-08,World Health Organization COVID-19 Dashboard,2312.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-09,World Health Organization COVID-19 Dashboard,2594.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-10,World Health Organization COVID-19 Dashboard,2112.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-11,World Health Organization COVID-19 Dashboard,2430.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-12,World Health Organization COVID-19 Dashboard,3147.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-13,World Health Organization COVID-19 Dashboard,3359.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-14,World Health Organization COVID-19 Dashboard,3809.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-15,World Health Organization COVID-19 Dashboard,4302.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-16,World Health Organization COVID-19 Dashboard,3495.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-17,World Health Organization COVID-19 Dashboard,2801.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-18,World Health Organization COVID-19 Dashboard,4078.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-19,World Health Organization COVID-19 Dashboard,3478.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-20,World Health Organization COVID-19 Dashboard,3825.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-21,World Health Organization COVID-19 Dashboard,4966.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-22,World Health Organization COVID-19 Dashboard,4621.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-23,World Health Organization COVID-19 Dashboard,4288.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-24,World Health Organization COVID-19 Dashboard,4518.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-25,World Health Organization COVID-19 Dashboard,5688.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-26,World Health Organization COVID-19 Dashboard,6579.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-27,World Health Organization COVID-19 Dashboard,6215.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-28,World Health Organization COVID-19 Dashboard,7210.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-29,World Health Organization COVID-19 Dashboard,6334.0
COVID-19,Unspecified,SOUTH AFRICA,2020-06-30,World Health Organization COVID-19 Dashboard,6130.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-01,World Health Organization COVID-19 Dashboard,6945.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-02,World Health Organization COVID-19 Dashboard,8124.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-03,World Health Organization COVID-19 Dashboard,8728.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-04,World Health Organization COVID-19 Dashboard,9063.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-05,World Health Organization COVID-19 Dashboard,10853.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-06,World Health Organization COVID-19 Dashboard,8773.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-07,World Health Organization COVID-19 Dashboard,8971.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-08,World Health Organization COVID-19 Dashboard,10134.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-09,World Health Organization COVID-19 Dashboard,8810.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-10,World Health Organization COVID-19 Dashboard,13673.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-11,World Health Organization COVID-19 Dashboard,12349.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-12,World Health Organization COVID-19 Dashboard,13497.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-13,World Health Organization COVID-19 Dashboard,12058.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-14,World Health Organization COVID-19 Dashboard,11554.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-15,World Health Organization COVID-19 Dashboard,10496.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-16,World Health Organization COVID-19 Dashboard,12757.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-17,World Health Organization COVID-19 Dashboard,13172.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-18,World Health Organization COVID-19 Dashboard,13373.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-19,World Health Organization COVID-19 Dashboard,13285.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-20,World Health Organization COVID-19 Dashboard,13449.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-21,World Health Organization COVID-19 Dashboard,9300.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-22,World Health Organization COVID-19 Dashboard,8170.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-23,World Health Organization COVID-19 Dashboard,13150.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-24,World Health Organization COVID-19 Dashboard,13104.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-25,World Health Organization COVID-19 Dashboard,13944.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-26,World Health Organization COVID-19 Dashboard,12204.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-27,World Health Organization COVID-19 Dashboard,11233.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-28,World Health Organization COVID-19 Dashboard,7096.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-29,World Health Organization COVID-19 Dashboard,7232.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-30,World Health Organization COVID-19 Dashboard,11362.0
COVID-19,Unspecified,SOUTH AFRICA,2020-07-31,World Health Organization COVID-19 Dashboard,11046.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-01,World Health Organization COVID-19 Dashboard,11014.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-02,World Health Organization COVID-19 Dashboard,10107.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-03,World Health Organization COVID-19 Dashboard,8195.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-04,World Health Organization COVID-19 Dashboard,5377.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-05,World Health Organization COVID-19 Dashboard,4456.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-06,World Health Organization COVID-19 Dashboard,8559.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-07,World Health Organization COVID-19 Dashboard,8307.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-08,World Health Organization COVID-19 Dashboard,7292.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-09,World Health Organization COVID-19 Dashboard,7712.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-10,World Health Organization COVID-19 Dashboard,6671.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-11,World Health Organization COVID-19 Dashboard,3739.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-12,World Health Organization COVID-19 Dashboard,2511.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-13,World Health Organization COVID-19 Dashboard,2810.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-14,World Health Organization COVID-19 Dashboard,3946.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-15,World Health Organization COVID-19 Dashboard,6275.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-16,World Health Organization COVID-19 Dashboard,4513.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-17,World Health Organization COVID-19 Dashboard,3692.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-18,World Health Organization COVID-19 Dashboard,2541.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-19,World Health Organization COVID-19 Dashboard,2258.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-20,World Health Organization COVID-19 Dashboard,3916.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-21,World Health Organization COVID-19 Dashboard,3880.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-22,World Health Organization COVID-19 Dashboard,3398.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-23,World Health Organization COVID-19 Dashboard,3707.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-24,World Health Organization COVID-19 Dashboard,2728.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-25,World Health Organization COVID-19 Dashboard,1677.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-26,World Health Organization COVID-19 Dashboard,1567.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-27,World Health Organization COVID-19 Dashboard,2684.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-28,World Health Organization COVID-19 Dashboard,2585.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-29,World Health Organization COVID-19 Dashboard,1846.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-30,World Health Organization COVID-19 Dashboard,2419.0
COVID-19,Unspecified,SOUTH AFRICA,2020-08-31,World Health Organization COVID-19 Dashboard,2505.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-01,World Health Organization COVID-19 Dashboard,1985.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-02,World Health Organization COVID-19 Dashboard,1218.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-03,World Health Organization COVID-19 Dashboard,2336.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-04,World Health Organization COVID-19 Dashboard,2420.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-05,World Health Organization COVID-19 Dashboard,2063.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-06,World Health Organization COVID-19 Dashboard,1806.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-07,World Health Organization COVID-19 Dashboard,1633.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-08,World Health Organization COVID-19 Dashboard,845.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-09,World Health Organization COVID-19 Dashboard,1079.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-10,World Health Organization COVID-19 Dashboard,1990.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-11,World Health Organization COVID-19 Dashboard,2007.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-12,World Health Organization COVID-19 Dashboard,1960.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-13,World Health Organization COVID-19 Dashboard,1816.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-14,World Health Organization COVID-19 Dashboard,1579.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-15,World Health Organization COVID-19 Dashboard,956.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-16,World Health Organization COVID-19 Dashboard,772.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-17,World Health Organization COVID-19 Dashboard,1923.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-18,World Health Organization COVID-19 Dashboard,2128.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-19,World Health Organization COVID-19 Dashboard,2055.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-20,World Health Organization COVID-19 Dashboard,2029.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-21,World Health Organization COVID-19 Dashboard,1555.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-22,World Health Organization COVID-19 Dashboard,725.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-23,World Health Organization COVID-19 Dashboard,1346.0
COVID-19,Unspecified,SOUTH AFRICA,2020-09-24,World Health Organization COVID-19 Dashboard,1906.0
