ConditionName,Outcome,CountryName,Date,SourceName,CountValue
COVID-19,Unspecified,BRAZIL,2020-03-05,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,BRAZIL,2020-03-06,World Health Organization COVID-19 Dashboard,1.0
COVID-19,Unspecified,BRAZIL,2020-03-07,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,BRAZIL,2020-03-08,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,BRAZIL,2020-03-09,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,BRAZIL,2020-03-10,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,BRAZIL,2020-03-11,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,BRAZIL,2020-03-12,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,BRAZIL,2020-03-13,World Health Organization COVID-19 Dashboard,26.0
COVID-19,Unspecified,BRAZIL,2020-03-14,World Health Organization COVID-19 Dashboard,17.0
COVID-19,Unspecified,BRAZIL,2020-03-15,World Health Organization COVID-19 Dashboard,7.0
COVID-19,Unspecified,BRAZIL,2020-03-16,World Health Organization COVID-19 Dashboard,37.0
COVID-19,Unspecified,BRAZIL,2020-03-17,World Health Organization COVID-19 Dashboard,79.0
COVID-19,Unspecified,BRAZIL,2020-03-18,World Health Organization COVID-19 Dashboard,34.0
COVID-19,Unspecified,BRAZIL,2020-03-19,World Health Organization COVID-19 Dashboard,57.0
COVID-19,Unspecified,BRAZIL,2020-03-20,World Health Organization COVID-19 Dashboard,137.0
COVID-19,Unspecified,BRAZIL,2020-03-21,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,BRAZIL,2020-03-22,World Health Organization COVID-19 Dashboard,476.0
COVID-19,Unspecified,BRAZIL,2020-03-23,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,BRAZIL,2020-03-24,World Health Organization COVID-19 Dashboard,642.0
COVID-19,Unspecified,BRAZIL,2020-03-25,World Health Organization COVID-19 Dashboard,345.0
COVID-19,Unspecified,BRAZIL,2020-03-26,World Health Organization COVID-19 Dashboard,310.0
COVID-19,Unspecified,BRAZIL,2020-03-27,World Health Organization COVID-19 Dashboard,232.0
COVID-19,Unspecified,BRAZIL,2020-03-28,World Health Organization COVID-19 Dashboard,482.0
COVID-19,Unspecified,BRAZIL,2020-03-29,World Health Organization COVID-19 Dashboard,502.0
COVID-19,Unspecified,BRAZIL,2020-03-30,World Health Organization COVID-19 Dashboard,486.0
COVID-19,Unspecified,BRAZIL,2020-03-31,World Health Organization COVID-19 Dashboard,353.0
COVID-19,Unspecified,BRAZIL,2020-04-01,World Health Organization COVID-19 Dashboard,323.0
COVID-19,Unspecified,BRAZIL,2020-04-02,World Health Organization COVID-19 Dashboard,1138.0
COVID-19,Unspecified,BRAZIL,2020-04-03,World Health Organization COVID-19 Dashboard,1119.0
COVID-19,Unspecified,BRAZIL,2020-04-04,World Health Organization COVID-19 Dashboard,1074.0
COVID-19,Unspecified,BRAZIL,2020-04-05,World Health Organization COVID-19 Dashboard,1146.0
COVID-19,Unspecified,BRAZIL,2020-04-06,World Health Organization COVID-19 Dashboard,1222.0
COVID-19,Unspecified,BRAZIL,2020-04-07,World Health Organization COVID-19 Dashboard,852.0
COVID-19,Unspecified,BRAZIL,2020-04-08,World Health Organization COVID-19 Dashboard,926.0
COVID-19,Unspecified,BRAZIL,2020-04-09,World Health Organization COVID-19 Dashboard,1661.0
COVID-19,Unspecified,BRAZIL,2020-04-10,World Health Organization COVID-19 Dashboard,2210.0
COVID-19,Unspecified,BRAZIL,2020-04-11,World Health Organization COVID-19 Dashboard,1930.0
COVID-19,Unspecified,BRAZIL,2020-04-12,World Health Organization COVID-19 Dashboard,1781.0
COVID-19,Unspecified,BRAZIL,2020-04-13,World Health Organization COVID-19 Dashboard,1089.0
COVID-19,Unspecified,BRAZIL,2020-04-14,World Health Organization COVID-19 Dashboard,1442.0
COVID-19,Unspecified,BRAZIL,2020-04-15,World Health Organization COVID-19 Dashboard,1261.0
COVID-19,Unspecified,BRAZIL,2020-04-16,World Health Organization COVID-19 Dashboard,1832.0
COVID-19,Unspecified,BRAZIL,2020-04-17,World Health Organization COVID-19 Dashboard,3058.0
COVID-19,Unspecified,BRAZIL,2020-04-18,World Health Organization COVID-19 Dashboard,2105.0
COVID-19,Unspecified,BRAZIL,2020-04-19,World Health Organization COVID-19 Dashboard,3257.0
COVID-19,Unspecified,BRAZIL,2020-04-20,World Health Organization COVID-19 Dashboard,2917.0
COVID-19,Unspecified,BRAZIL,2020-04-21,World Health Organization COVID-19 Dashboard,2055.0
COVID-19,Unspecified,BRAZIL,2020-04-22,World Health Organization COVID-19 Dashboard,1927.0
COVID-19,Unspecified,BRAZIL,2020-04-23,World Health Organization COVID-19 Dashboard,2498.0
COVID-19,Unspecified,BRAZIL,2020-04-24,World Health Organization COVID-19 Dashboard,2678.0
COVID-19,Unspecified,BRAZIL,2020-04-25,World Health Organization COVID-19 Dashboard,3735.0
COVID-19,Unspecified,BRAZIL,2020-04-26,World Health Organization COVID-19 Dashboard,3503.0
COVID-19,Unspecified,BRAZIL,2020-04-27,World Health Organization COVID-19 Dashboard,5514.0
COVID-19,Unspecified,BRAZIL,2020-04-28,World Health Organization COVID-19 Dashboard,3379.0
COVID-19,Unspecified,BRAZIL,2020-04-29,World Health Organization COVID-19 Dashboard,4613.0
COVID-19,Unspecified,BRAZIL,2020-04-30,World Health Organization COVID-19 Dashboard,5385.0
COVID-19,Unspecified,BRAZIL,2020-05-01,World Health Organization COVID-19 Dashboard,6276.0
COVID-19,Unspecified,BRAZIL,2020-05-02,World Health Organization COVID-19 Dashboard,7218.0
COVID-19,Unspecified,BRAZIL,2020-05-03,World Health Organization COVID-19 Dashboard,6209.0
COVID-19,Unspecified,BRAZIL,2020-05-04,World Health Organization COVID-19 Dashboard,4970.0
COVID-19,Unspecified,BRAZIL,2020-05-05,World Health Organization COVID-19 Dashboard,4588.0
COVID-19,Unspecified,BRAZIL,2020-05-06,World Health Organization COVID-19 Dashboard,6633.0
COVID-19,Unspecified,BRAZIL,2020-05-07,World Health Organization COVID-19 Dashboard,6935.0
COVID-19,Unspecified,BRAZIL,2020-05-08,World Health Organization COVID-19 Dashboard,10503.0
COVID-19,Unspecified,BRAZIL,2020-05-09,World Health Organization COVID-19 Dashboard,9888.0
COVID-19,Unspecified,BRAZIL,2020-05-10,World Health Organization COVID-19 Dashboard,10222.0
COVID-19,Unspecified,BRAZIL,2020-05-11,World Health Organization COVID-19 Dashboard,10611.0
COVID-19,Unspecified,BRAZIL,2020-05-12,World Health Organization COVID-19 Dashboard,6760.0
COVID-19,Unspecified,BRAZIL,2020-05-13,World Health Organization COVID-19 Dashboard,5632.0
COVID-19,Unspecified,BRAZIL,2020-05-14,World Health Organization COVID-19 Dashboard,9258.0
COVID-19,Unspecified,BRAZIL,2020-05-15,World Health Organization COVID-19 Dashboard,11385.0
COVID-19,Unspecified,BRAZIL,2020-05-16,World Health Organization COVID-19 Dashboard,13944.0
COVID-19,Unspecified,BRAZIL,2020-05-17,World Health Organization COVID-19 Dashboard,15305.0
COVID-19,Unspecified,BRAZIL,2020-05-18,World Health Organization COVID-19 Dashboard,14919.0
COVID-19,Unspecified,BRAZIL,2020-05-19,World Health Organization COVID-19 Dashboard,7938.0
COVID-19,Unspecified,BRAZIL,2020-05-20,World Health Organization COVID-19 Dashboard,13140.0
COVID-19,Unspecified,BRAZIL,2020-05-21,World Health Organization COVID-19 Dashboard,17408.0
COVID-19,Unspecified,BRAZIL,2020-05-22,World Health Organization COVID-19 Dashboard,19951.0
COVID-19,Unspecified,BRAZIL,2020-05-23,World Health Organization COVID-19 Dashboard,18508.0
COVID-19,Unspecified,BRAZIL,2020-05-24,World Health Organization COVID-19 Dashboard,20803.0
COVID-19,Unspecified,BRAZIL,2020-05-25,World Health Organization COVID-19 Dashboard,16508.0
COVID-19,Unspecified,BRAZIL,2020-05-26,World Health Organization COVID-19 Dashboard,15813.0
COVID-19,Unspecified,BRAZIL,2020-05-27,World Health Organization COVID-19 Dashboard,11687.0
COVID-19,Unspecified,BRAZIL,2020-05-28,World Health Organization COVID-19 Dashboard,16324.0
COVID-19,Unspecified,BRAZIL,2020-05-29,World Health Organization COVID-19 Dashboard,20599.0
COVID-19,Unspecified,BRAZIL,2020-05-30,World Health Organization COVID-19 Dashboard,26417.0
COVID-19,Unspecified,BRAZIL,2020-05-31,World Health Organization COVID-19 Dashboard,26928.0
COVID-19,Unspecified,BRAZIL,2020-06-01,World Health Organization COVID-19 Dashboard,33274.0
COVID-19,Unspecified,BRAZIL,2020-06-02,World Health Organization COVID-19 Dashboard,16409.0
COVID-19,Unspecified,BRAZIL,2020-06-03,World Health Organization COVID-19 Dashboard,11598.0
COVID-19,Unspecified,BRAZIL,2020-06-04,World Health Organization COVID-19 Dashboard,28936.0
COVID-19,Unspecified,BRAZIL,2020-06-05,World Health Organization COVID-19 Dashboard,28633.0
COVID-19,Unspecified,BRAZIL,2020-06-06,World Health Organization COVID-19 Dashboard,30925.0
COVID-19,Unspecified,BRAZIL,2020-06-07,World Health Organization COVID-19 Dashboard,30830.0
COVID-19,Unspecified,BRAZIL,2020-06-08,World Health Organization COVID-19 Dashboard,27075.0
COVID-19,Unspecified,BRAZIL,2020-06-09,World Health Organization COVID-19 Dashboard,18912.0
COVID-19,Unspecified,BRAZIL,2020-06-10,World Health Organization COVID-19 Dashboard,15654.0
COVID-19,Unspecified,BRAZIL,2020-06-11,World Health Organization COVID-19 Dashboard,32091.0
COVID-19,Unspecified,BRAZIL,2020-06-12,World Health Organization COVID-19 Dashboard,32913.0
COVID-19,Unspecified,BRAZIL,2020-06-13,World Health Organization COVID-19 Dashboard,30412.0
COVID-19,Unspecified,BRAZIL,2020-06-14,World Health Organization COVID-19 Dashboard,25982.0
COVID-19,Unspecified,BRAZIL,2020-06-15,World Health Organization COVID-19 Dashboard,21704.0
COVID-19,Unspecified,BRAZIL,2020-06-16,World Health Organization COVID-19 Dashboard,17110.0
COVID-19,Unspecified,BRAZIL,2020-06-17,World Health Organization COVID-19 Dashboard,20647.0
COVID-19,Unspecified,BRAZIL,2020-06-18,World Health Organization COVID-19 Dashboard,34918.0
COVID-19,Unspecified,BRAZIL,2020-06-19,World Health Organization COVID-19 Dashboard,32188.0
COVID-19,Unspecified,BRAZIL,2020-06-20,World Health Organization COVID-19 Dashboard,22765.0
COVID-19,Unspecified,BRAZIL,2020-06-21,World Health Organization COVID-19 Dashboard,54771.0
COVID-19,Unspecified,BRAZIL,2020-06-22,World Health Organization COVID-19 Dashboard,34666.0
COVID-19,Unspecified,BRAZIL,2020-06-23,World Health Organization COVID-19 Dashboard,17459.0
COVID-19,Unspecified,BRAZIL,2020-06-24,World Health Organization COVID-19 Dashboard,21432.0
COVID-19,Unspecified,BRAZIL,2020-06-25,World Health Organization COVID-19 Dashboard,39436.0
COVID-19,Unspecified,BRAZIL,2020-06-26,World Health Organization COVID-19 Dashboard,42725.0
COVID-19,Unspecified,BRAZIL,2020-06-27,World Health Organization COVID-19 Dashboard,39483.0
COVID-19,Unspecified,BRAZIL,2020-06-28,World Health Organization COVID-19 Dashboard,46860.0
COVID-19,Unspecified,BRAZIL,2020-06-29,World Health Organization COVID-19 Dashboard,38693.0
COVID-19,Unspecified,BRAZIL,2020-06-30,World Health Organization COVID-19 Dashboard,30476.0
COVID-19,Unspecified,BRAZIL,2020-07-01,World Health Organization COVID-19 Dashboard,24052.0
COVID-19,Unspecified,BRAZIL,2020-07-02,World Health Organization COVID-19 Dashboard,33846.0
COVID-19,Unspecified,BRAZIL,2020-07-03,World Health Organization COVID-19 Dashboard,46712.0
COVID-19,Unspecified,BRAZIL,2020-07-04,World Health Organization COVID-19 Dashboard,48105.0
COVID-19,Unspecified,BRAZIL,2020-07-05,World Health Organization COVID-19 Dashboard,42223.0
COVID-19,Unspecified,BRAZIL,2020-07-06,World Health Organization COVID-19 Dashboard,37923.0
COVID-19,Unspecified,BRAZIL,2020-07-07,World Health Organization COVID-19 Dashboard,26051.0
COVID-19,Unspecified,BRAZIL,2020-07-08,World Health Organization COVID-19 Dashboard,20229.0
COVID-19,Unspecified,BRAZIL,2020-07-09,World Health Organization COVID-19 Dashboard,45305.0
COVID-19,Unspecified,BRAZIL,2020-07-10,World Health Organization COVID-19 Dashboard,44571.0
COVID-19,Unspecified,BRAZIL,2020-07-11,World Health Organization COVID-19 Dashboard,42619.0
COVID-19,Unspecified,BRAZIL,2020-07-12,World Health Organization COVID-19 Dashboard,45048.0
COVID-19,Unspecified,BRAZIL,2020-07-13,World Health Organization COVID-19 Dashboard,39023.0
COVID-19,Unspecified,BRAZIL,2020-07-14,World Health Organization COVID-19 Dashboard,24831.0
COVID-19,Unspecified,BRAZIL,2020-07-15,World Health Organization COVID-19 Dashboard,20286.0
COVID-19,Unspecified,BRAZIL,2020-07-16,World Health Organization COVID-19 Dashboard,41857.0
COVID-19,Unspecified,BRAZIL,2020-07-17,World Health Organization COVID-19 Dashboard,39924.0
COVID-19,Unspecified,BRAZIL,2020-07-18,World Health Organization COVID-19 Dashboard,45403.0
COVID-19,Unspecified,BRAZIL,2020-07-19,World Health Organization COVID-19 Dashboard,34177.0
COVID-19,Unspecified,BRAZIL,2020-07-20,World Health Organization COVID-19 Dashboard,28532.0
COVID-19,Unspecified,BRAZIL,2020-07-21,World Health Organization COVID-19 Dashboard,23529.0
COVID-19,Unspecified,BRAZIL,2020-07-22,World Health Organization COVID-19 Dashboard,20257.0
COVID-19,Unspecified,BRAZIL,2020-07-23,World Health Organization COVID-19 Dashboard,41008.0
COVID-19,Unspecified,BRAZIL,2020-07-24,World Health Organization COVID-19 Dashboard,67860.0
COVID-19,Unspecified,BRAZIL,2020-07-25,World Health Organization COVID-19 Dashboard,59961.0
COVID-19,Unspecified,BRAZIL,2020-07-26,World Health Organization COVID-19 Dashboard,55891.0
COVID-19,Unspecified,BRAZIL,2020-07-27,World Health Organization COVID-19 Dashboard,51147.0
COVID-19,Unspecified,BRAZIL,2020-07-28,World Health Organization COVID-19 Dashboard,24578.0
COVID-19,Unspecified,BRAZIL,2020-07-29,World Health Organization COVID-19 Dashboard,23284.0
COVID-19,Unspecified,BRAZIL,2020-07-30,World Health Organization COVID-19 Dashboard,40816.0
COVID-19,Unspecified,BRAZIL,2020-07-31,World Health Organization COVID-19 Dashboard,69074.0
COVID-19,Unspecified,BRAZIL,2020-08-01,World Health Organization COVID-19 Dashboard,57837.0
COVID-19,Unspecified,BRAZIL,2020-08-02,World Health Organization COVID-19 Dashboard,52383.0
COVID-19,Unspecified,BRAZIL,2020-08-03,World Health Organization COVID-19 Dashboard,45392.0
COVID-19,Unspecified,BRAZIL,2020-08-04,World Health Organization COVID-19 Dashboard,25800.0
COVID-19,Unspecified,BRAZIL,2020-08-05,World Health Organization COVID-19 Dashboard,16641.0
COVID-19,Unspecified,BRAZIL,2020-08-06,World Health Organization COVID-19 Dashboard,51603.0
COVID-19,Unspecified,BRAZIL,2020-08-07,World Health Organization COVID-19 Dashboard,57152.0
COVID-19,Unspecified,BRAZIL,2020-08-08,World Health Organization COVID-19 Dashboard,53139.0
COVID-19,Unspecified,BRAZIL,2020-08-09,World Health Organization COVID-19 Dashboard,50230.0
COVID-19,Unspecified,BRAZIL,2020-08-10,World Health Organization COVID-19 Dashboard,49970.0
COVID-19,Unspecified,BRAZIL,2020-08-11,World Health Organization COVID-19 Dashboard,23010.0
COVID-19,Unspecified,BRAZIL,2020-08-12,World Health Organization COVID-19 Dashboard,22048.0
COVID-19,Unspecified,BRAZIL,2020-08-13,World Health Organization COVID-19 Dashboard,52160.0
COVID-19,Unspecified,BRAZIL,2020-08-14,World Health Organization COVID-19 Dashboard,55155.0
COVID-19,Unspecified,BRAZIL,2020-08-15,World Health Organization COVID-19 Dashboard,60091.0
COVID-19,Unspecified,BRAZIL,2020-08-16,World Health Organization COVID-19 Dashboard,50644.0
COVID-19,Unspecified,BRAZIL,2020-08-17,World Health Organization COVID-19 Dashboard,41576.0
COVID-19,Unspecified,BRAZIL,2020-08-18,World Health Organization COVID-19 Dashboard,23101.0
COVID-19,Unspecified,BRAZIL,2020-08-19,World Health Organization COVID-19 Dashboard,19373.0
COVID-19,Unspecified,BRAZIL,2020-08-20,World Health Organization COVID-19 Dashboard,47784.0
COVID-19,Unspecified,BRAZIL,2020-08-21,World Health Organization COVID-19 Dashboard,49298.0
COVID-19,Unspecified,BRAZIL,2020-08-22,World Health Organization COVID-19 Dashboard,45323.0
COVID-19,Unspecified,BRAZIL,2020-08-23,World Health Organization COVID-19 Dashboard,30355.0
COVID-19,Unspecified,BRAZIL,2020-08-24,World Health Organization COVID-19 Dashboard,50032.0
COVID-19,Unspecified,BRAZIL,2020-08-25,World Health Organization COVID-19 Dashboard,23421.0
COVID-19,Unspecified,BRAZIL,2020-08-26,World Health Organization COVID-19 Dashboard,17078.0
COVID-19,Unspecified,BRAZIL,2020-08-27,World Health Organization COVID-19 Dashboard,47134.0
COVID-19,Unspecified,BRAZIL,2020-08-28,World Health Organization COVID-19 Dashboard,47161.0
COVID-19,Unspecified,BRAZIL,2020-08-29,World Health Organization COVID-19 Dashboard,44235.0
COVID-19,Unspecified,BRAZIL,2020-08-30,World Health Organization COVID-19 Dashboard,43412.0
COVID-19,Unspecified,BRAZIL,2020-08-31,World Health Organization COVID-19 Dashboard,41350.0
COVID-19,Unspecified,BRAZIL,2020-09-01,World Health Organization COVID-19 Dashboard,16158.0
COVID-19,Unspecified,BRAZIL,2020-09-02,World Health Organization COVID-19 Dashboard,45961.0
COVID-19,Unspecified,BRAZIL,2020-09-03,World Health Organization COVID-19 Dashboard,42659.0
COVID-19,Unspecified,BRAZIL,2020-09-04,World Health Organization COVID-19 Dashboard,46934.0
COVID-19,Unspecified,BRAZIL,2020-09-05,World Health Organization COVID-19 Dashboard,43773.0
COVID-19,Unspecified,BRAZIL,2020-09-06,World Health Organization COVID-19 Dashboard,51194.0
COVID-19,Unspecified,BRAZIL,2020-09-07,World Health Organization COVID-19 Dashboard,30168.0
COVID-19,Unspecified,BRAZIL,2020-09-08,World Health Organization COVID-19 Dashboard,14521.0
COVID-19,Unspecified,BRAZIL,2020-09-09,World Health Organization COVID-19 Dashboard,10273.0
COVID-19,Unspecified,BRAZIL,2020-09-10,World Health Organization COVID-19 Dashboard,14279.0
COVID-19,Unspecified,BRAZIL,2020-09-11,World Health Organization COVID-19 Dashboard,35816.0
COVID-19,Unspecified,BRAZIL,2020-09-12,World Health Organization COVID-19 Dashboard,40557.0
COVID-19,Unspecified,BRAZIL,2020-09-13,World Health Organization COVID-19 Dashboard,43718.0
COVID-19,Unspecified,BRAZIL,2020-09-14,World Health Organization COVID-19 Dashboard,33523.0
COVID-19,Unspecified,BRAZIL,2020-09-15,World Health Organization COVID-19 Dashboard,14768.0
COVID-19,Unspecified,BRAZIL,2020-09-16,World Health Organization COVID-19 Dashboard,15155.0
COVID-19,Unspecified,BRAZIL,2020-09-17,World Health Organization COVID-19 Dashboard,36653.0
COVID-19,Unspecified,BRAZIL,2020-09-18,World Health Organization COVID-19 Dashboard,36820.0
COVID-19,Unspecified,BRAZIL,2020-09-19,World Health Organization COVID-19 Dashboard,36303.0
COVID-19,Unspecified,BRAZIL,2020-09-20,World Health Organization COVID-19 Dashboard,39797.0
COVID-19,Unspecified,BRAZIL,2020-09-21,World Health Organization COVID-19 Dashboard,33057.0
COVID-19,Unspecified,BRAZIL,2020-09-22,World Health Organization COVID-19 Dashboard,16389.0
COVID-19,Unspecified,BRAZIL,2020-09-23,World Health Organization COVID-19 Dashboard,13439.0
COVID-19,Unspecified,BRAZIL,2020-09-24,World Health Organization COVID-19 Dashboard,33536.0
COVID-19,Unspecified,BRAZIL,2020-09-25,World Health Organization COVID-19 Dashboard,33281.0
COVID-19,Unspecified,BRAZIL,2020-09-26,World Health Organization COVID-19 Dashboard,32817.0
COVID-19,Unspecified,BRAZIL,2020-09-27,World Health Organization COVID-19 Dashboard,31911.0
COVID-19,Unspecified,BRAZIL,2020-09-28,World Health Organization COVID-19 Dashboard,28378.0
COVID-19,Unspecified,BRAZIL,2020-09-29,World Health Organization COVID-19 Dashboard,14318.0
COVID-19,Unspecified,BRAZIL,2020-09-30,World Health Organization COVID-19 Dashboard,13155.0
COVID-19,Unspecified,BRAZIL,2020-10-01,World Health Organization COVID-19 Dashboard,32058.0
COVID-19,Unspecified,BRAZIL,2020-10-02,World Health Organization COVID-19 Dashboard,33413.0
COVID-19,Unspecified,BRAZIL,2020-10-03,World Health Organization COVID-19 Dashboard,36157.0
COVID-19,Unspecified,BRAZIL,2020-10-04,World Health Organization COVID-19 Dashboard,33431.0
COVID-19,Unspecified,BRAZIL,2020-10-05,World Health Organization COVID-19 Dashboard,26310.0
COVID-19,Unspecified,BRAZIL,2020-10-06,World Health Organization COVID-19 Dashboard,8456.0
COVID-19,Unspecified,BRAZIL,2020-10-07,World Health Organization COVID-19 Dashboard,11946.0
COVID-19,Unspecified,BRAZIL,2020-10-08,World Health Organization COVID-19 Dashboard,41906.0
COVID-19,Unspecified,BRAZIL,2020-10-09,World Health Organization COVID-19 Dashboard,31553.0
COVID-19,Unspecified,BRAZIL,2020-10-10,World Health Organization COVID-19 Dashboard,27750.0
COVID-19,Unspecified,BRAZIL,2020-10-11,World Health Organization COVID-19 Dashboard,27444.0
COVID-19,Unspecified,BRAZIL,2020-10-12,World Health Organization COVID-19 Dashboard,26749.0
COVID-19,Unspecified,BRAZIL,2020-10-13,World Health Organization COVID-19 Dashboard,12342.0
COVID-19,Unspecified,BRAZIL,2020-10-14,World Health Organization COVID-19 Dashboard,8429.0
COVID-19,Unspecified,BRAZIL,2020-10-15,World Health Organization COVID-19 Dashboard,10220.0
