ConditionName,Outcome,CountryName,Date,SourceName,CountValue
COVID-19,Unspecified,CANADA,2020-02-13,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-02-14,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-02-15,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-02-16,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-02-17,World Health Organization COVID-19 Dashboard,1.0
COVID-19,Unspecified,CANADA,2020-02-18,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-02-19,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-02-20,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-02-21,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-02-22,World Health Organization COVID-19 Dashboard,1.0
COVID-19,Unspecified,CANADA,2020-02-23,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-02-24,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-02-25,World Health Organization COVID-19 Dashboard,1.0
COVID-19,Unspecified,CANADA,2020-02-26,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-02-27,World Health Organization COVID-19 Dashboard,1.0
COVID-19,Unspecified,CANADA,2020-02-28,World Health Organization COVID-19 Dashboard,1.0
COVID-19,Unspecified,CANADA,2020-02-29,World Health Organization COVID-19 Dashboard,1.0
COVID-19,Unspecified,CANADA,2020-03-01,World Health Organization COVID-19 Dashboard,2.0
COVID-19,Unspecified,CANADA,2020-03-02,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-03-03,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,CANADA,2020-03-04,World Health Organization COVID-19 Dashboard,9.0
COVID-19,Unspecified,CANADA,2020-03-05,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-03-06,World Health Organization COVID-19 Dashboard,12.0
COVID-19,Unspecified,CANADA,2020-03-07,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-03-08,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,CANADA,2020-03-09,World Health Organization COVID-19 Dashboard,6.0
COVID-19,Unspecified,CANADA,2020-03-10,World Health Organization COVID-19 Dashboard,5.0
COVID-19,Unspecified,CANADA,2020-03-11,World Health Organization COVID-19 Dashboard,15.0
COVID-19,Unspecified,CANADA,2020-03-12,World Health Organization COVID-19 Dashboard,26.0
COVID-19,Unspecified,CANADA,2020-03-13,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-03-14,World Health Organization COVID-19 Dashboard,35.0
COVID-19,Unspecified,CANADA,2020-03-15,World Health Organization COVID-19 Dashboard,38.0
COVID-19,Unspecified,CANADA,2020-03-16,World Health Organization COVID-19 Dashboard,17.0
COVID-19,Unspecified,CANADA,2020-03-17,World Health Organization COVID-19 Dashboard,56.0
COVID-19,Unspecified,CANADA,2020-03-18,World Health Organization COVID-19 Dashboard,75.0
COVID-19,Unspecified,CANADA,2020-03-19,World Health Organization COVID-19 Dashboard,100.0
COVID-19,Unspecified,CANADA,2020-03-20,World Health Organization COVID-19 Dashboard,145.0
COVID-19,Unspecified,CANADA,2020-03-21,World Health Organization COVID-19 Dashboard,277.0
COVID-19,Unspecified,CANADA,2020-03-22,World Health Organization COVID-19 Dashboard,125.0
COVID-19,Unspecified,CANADA,2020-03-23,World Health Organization COVID-19 Dashboard,331.0
COVID-19,Unspecified,CANADA,2020-03-24,World Health Organization COVID-19 Dashboard,128.0
COVID-19,Unspecified,CANADA,2020-03-25,World Health Organization COVID-19 Dashboard,216.0
COVID-19,Unspecified,CANADA,2020-03-26,World Health Organization COVID-19 Dashboard,313.0
COVID-19,Unspecified,CANADA,2020-03-27,World Health Organization COVID-19 Dashboard,1426.0
COVID-19,Unspecified,CANADA,2020-03-28,World Health Organization COVID-19 Dashboard,633.0
COVID-19,Unspecified,CANADA,2020-03-29,World Health Organization COVID-19 Dashboard,657.0
COVID-19,Unspecified,CANADA,2020-03-30,World Health Organization COVID-19 Dashboard,711.0
COVID-19,Unspecified,CANADA,2020-03-31,World Health Organization COVID-19 Dashboard,869.0
COVID-19,Unspecified,CANADA,2020-04-01,World Health Organization COVID-19 Dashboard,1169.0
COVID-19,Unspecified,CANADA,2020-04-02,World Health Organization COVID-19 Dashboard,1112.0
COVID-19,Unspecified,CANADA,2020-04-03,World Health Organization COVID-19 Dashboard,1059.0
COVID-19,Unspecified,CANADA,2020-04-04,World Health Organization COVID-19 Dashboard,1673.0
COVID-19,Unspecified,CANADA,2020-04-05,World Health Organization COVID-19 Dashboard,1251.0
COVID-19,Unspecified,CANADA,2020-04-06,World Health Organization COVID-19 Dashboard,1363.0
COVID-19,Unspecified,CANADA,2020-04-07,World Health Organization COVID-19 Dashboard,1614.0
COVID-19,Unspecified,CANADA,2020-04-08,World Health Organization COVID-19 Dashboard,1157.0
COVID-19,Unspecified,CANADA,2020-04-09,World Health Organization COVID-19 Dashboard,1230.0
COVID-19,Unspecified,CANADA,2020-04-10,World Health Organization COVID-19 Dashboard,1391.0
COVID-19,Unspecified,CANADA,2020-04-11,World Health Organization COVID-19 Dashboard,1474.0
COVID-19,Unspecified,CANADA,2020-04-12,World Health Organization COVID-19 Dashboard,1385.0
COVID-19,Unspecified,CANADA,2020-04-13,World Health Organization COVID-19 Dashboard,1168.0
COVID-19,Unspecified,CANADA,2020-04-14,World Health Organization COVID-19 Dashboard,1064.0
COVID-19,Unspecified,CANADA,2020-04-15,World Health Organization COVID-19 Dashboard,1298.0
COVID-19,Unspecified,CANADA,2020-04-16,World Health Organization COVID-19 Dashboard,1383.0
COVID-19,Unspecified,CANADA,2020-04-17,World Health Organization COVID-19 Dashboard,1318.0
COVID-19,Unspecified,CANADA,2020-04-18,World Health Organization COVID-19 Dashboard,1717.0
COVID-19,Unspecified,CANADA,2020-04-19,World Health Organization COVID-19 Dashboard,1791.0
COVID-19,Unspecified,CANADA,2020-04-20,World Health Organization COVID-19 Dashboard,1468.0
COVID-19,Unspecified,CANADA,2020-04-21,World Health Organization COVID-19 Dashboard,1436.0
COVID-19,Unspecified,CANADA,2020-04-22,World Health Organization COVID-19 Dashboard,2046.0
COVID-19,Unspecified,CANADA,2020-04-23,World Health Organization COVID-19 Dashboard,1590.0
COVID-19,Unspecified,CANADA,2020-04-24,World Health Organization COVID-19 Dashboard,1767.0
COVID-19,Unspecified,CANADA,2020-04-25,World Health Organization COVID-19 Dashboard,1920.0
COVID-19,Unspecified,CANADA,2020-04-26,World Health Organization COVID-19 Dashboard,1778.0
COVID-19,Unspecified,CANADA,2020-04-27,World Health Organization COVID-19 Dashboard,1464.0
COVID-19,Unspecified,CANADA,2020-04-28,World Health Organization COVID-19 Dashboard,1543.0
COVID-19,Unspecified,CANADA,2020-04-29,World Health Organization COVID-19 Dashboard,1605.0
COVID-19,Unspecified,CANADA,2020-04-30,World Health Organization COVID-19 Dashboard,1526.0
COVID-19,Unspecified,CANADA,2020-05-01,World Health Organization COVID-19 Dashboard,1572.0
COVID-19,Unspecified,CANADA,2020-05-02,World Health Organization COVID-19 Dashboard,1638.0
COVID-19,Unspecified,CANADA,2020-05-03,World Health Organization COVID-19 Dashboard,1825.0
COVID-19,Unspecified,CANADA,2020-05-04,World Health Organization COVID-19 Dashboard,1653.0
COVID-19,Unspecified,CANADA,2020-05-05,World Health Organization COVID-19 Dashboard,2760.0
COVID-19,Unspecified,CANADA,2020-05-06,World Health Organization COVID-19 Dashboard,1298.0
COVID-19,Unspecified,CANADA,2020-05-07,World Health Organization COVID-19 Dashboard,1274.0
COVID-19,Unspecified,CANADA,2020-05-08,World Health Organization COVID-19 Dashboard,1449.0
COVID-19,Unspecified,CANADA,2020-05-09,World Health Organization COVID-19 Dashboard,1426.0
COVID-19,Unspecified,CANADA,2020-05-10,World Health Organization COVID-19 Dashboard,1512.0
COVID-19,Unspecified,CANADA,2020-05-11,World Health Organization COVID-19 Dashboard,1268.0
COVID-19,Unspecified,CANADA,2020-05-12,World Health Organization COVID-19 Dashboard,1146.0
COVID-19,Unspecified,CANADA,2020-05-13,World Health Organization COVID-19 Dashboard,1133.0
COVID-19,Unspecified,CANADA,2020-05-14,World Health Organization COVID-19 Dashboard,1175.0
COVID-19,Unspecified,CANADA,2020-05-15,World Health Organization COVID-19 Dashboard,1121.0
COVID-19,Unspecified,CANADA,2020-05-16,World Health Organization COVID-19 Dashboard,1211.0
COVID-19,Unspecified,CANADA,2020-05-17,World Health Organization COVID-19 Dashboard,1126.0
COVID-19,Unspecified,CANADA,2020-05-18,World Health Organization COVID-19 Dashboard,1251.0
COVID-19,Unspecified,CANADA,2020-05-19,World Health Organization COVID-19 Dashboard,1138.0
COVID-19,Unspecified,CANADA,2020-05-20,World Health Organization COVID-19 Dashboard,1070.0
COVID-19,Unspecified,CANADA,2020-05-21,World Health Organization COVID-19 Dashboard,1040.0
COVID-19,Unspecified,CANADA,2020-05-22,World Health Organization COVID-19 Dashboard,1011.0
COVID-19,Unspecified,CANADA,2020-05-23,World Health Organization COVID-19 Dashboard,1201.0
COVID-19,Unspecified,CANADA,2020-05-24,World Health Organization COVID-19 Dashboard,1156.0
COVID-19,Unspecified,CANADA,2020-05-25,World Health Organization COVID-19 Dashboard,1141.0
COVID-19,Unspecified,CANADA,2020-05-26,World Health Organization COVID-19 Dashboard,1078.0
COVID-19,Unspecified,CANADA,2020-05-27,World Health Organization COVID-19 Dashboard,1012.0
COVID-19,Unspecified,CANADA,2020-05-28,World Health Organization COVID-19 Dashboard,936.0
COVID-19,Unspecified,CANADA,2020-05-29,World Health Organization COVID-19 Dashboard,872.0
COVID-19,Unspecified,CANADA,2020-05-30,World Health Organization COVID-19 Dashboard,993.0
COVID-19,Unspecified,CANADA,2020-05-31,World Health Organization COVID-19 Dashboard,906.0
COVID-19,Unspecified,CANADA,2020-06-01,World Health Organization COVID-19 Dashboard,772.0
COVID-19,Unspecified,CANADA,2020-06-02,World Health Organization COVID-19 Dashboard,757.0
COVID-19,Unspecified,CANADA,2020-06-03,World Health Organization COVID-19 Dashboard,758.0
COVID-19,Unspecified,CANADA,2020-06-04,World Health Organization COVID-19 Dashboard,705.0
COVID-19,Unspecified,CANADA,2020-06-05,World Health Organization COVID-19 Dashboard,675.0
COVID-19,Unspecified,CANADA,2020-06-06,World Health Organization COVID-19 Dashboard,641.0
COVID-19,Unspecified,CANADA,2020-06-07,World Health Organization COVID-19 Dashboard,609.0
COVID-19,Unspecified,CANADA,2020-06-08,World Health Organization COVID-19 Dashboard,722.0
COVID-19,Unspecified,CANADA,2020-06-09,World Health Organization COVID-19 Dashboard,642.0
COVID-19,Unspecified,CANADA,2020-06-10,World Health Organization COVID-19 Dashboard,545.0
COVID-19,Unspecified,CANADA,2020-06-11,World Health Organization COVID-19 Dashboard,409.0
COVID-19,Unspecified,CANADA,2020-06-12,World Health Organization COVID-19 Dashboard,472.0
COVID-19,Unspecified,CANADA,2020-06-13,World Health Organization COVID-19 Dashboard,405.0
COVID-19,Unspecified,CANADA,2020-06-14,World Health Organization COVID-19 Dashboard,413.0
COVID-19,Unspecified,CANADA,2020-06-15,World Health Organization COVID-19 Dashboard,467.0
COVID-19,Unspecified,CANADA,2020-06-16,World Health Organization COVID-19 Dashboard,377.0
COVID-19,Unspecified,CANADA,2020-06-17,World Health Organization COVID-19 Dashboard,360.0
COVID-19,Unspecified,CANADA,2020-06-18,World Health Organization COVID-19 Dashboard,320.0
COVID-19,Unspecified,CANADA,2020-06-19,World Health Organization COVID-19 Dashboard,386.0
COVID-19,Unspecified,CANADA,2020-06-20,World Health Organization COVID-19 Dashboard,367.0
COVID-19,Unspecified,CANADA,2020-06-21,World Health Organization COVID-19 Dashboard,409.0
COVID-19,Unspecified,CANADA,2020-06-22,World Health Organization COVID-19 Dashboard,390.0
COVID-19,Unspecified,CANADA,2020-06-23,World Health Organization COVID-19 Dashboard,318.0
COVID-19,Unspecified,CANADA,2020-06-24,World Health Organization COVID-19 Dashboard,300.0
COVID-19,Unspecified,CANADA,2020-06-25,World Health Organization COVID-19 Dashboard,326.0
COVID-19,Unspecified,CANADA,2020-06-26,World Health Organization COVID-19 Dashboard,279.0
COVID-19,Unspecified,CANADA,2020-06-27,World Health Organization COVID-19 Dashboard,380.0
COVID-19,Unspecified,CANADA,2020-06-28,World Health Organization COVID-19 Dashboard,172.0
COVID-19,Unspecified,CANADA,2020-06-29,World Health Organization COVID-19 Dashboard,238.0
COVID-19,Unspecified,CANADA,2020-06-30,World Health Organization COVID-19 Dashboard,218.0
COVID-19,Unspecified,CANADA,2020-07-01,World Health Organization COVID-19 Dashboard,668.0
COVID-19,Unspecified,CANADA,2020-07-02,World Health Organization COVID-19 Dashboard,286.0
COVID-19,Unspecified,CANADA,2020-07-03,World Health Organization COVID-19 Dashboard,0.0
COVID-19,Unspecified,CANADA,2020-07-04,World Health Organization COVID-19 Dashboard,567.0
COVID-19,Unspecified,CANADA,2020-07-05,World Health Organization COVID-19 Dashboard,319.0
COVID-19,Unspecified,CANADA,2020-07-06,World Health Organization COVID-19 Dashboard,226.0
COVID-19,Unspecified,CANADA,2020-07-07,World Health Organization COVID-19 Dashboard,219.0
COVID-19,Unspecified,CANADA,2020-07-08,World Health Organization COVID-19 Dashboard,399.0
COVID-19,Unspecified,CANADA,2020-07-09,World Health Organization COVID-19 Dashboard,232.0
COVID-19,Unspecified,CANADA,2020-07-10,World Health Organization COVID-19 Dashboard,267.0
COVID-19,Unspecified,CANADA,2020-07-11,World Health Organization COVID-19 Dashboard,371.0
COVID-19,Unspecified,CANADA,2020-07-12,World Health Organization COVID-19 Dashboard,321.0
COVID-19,Unspecified,CANADA,2020-07-13,World Health Organization COVID-19 Dashboard,221.0
COVID-19,Unspecified,CANADA,2020-07-14,World Health Organization COVID-19 Dashboard,244.0
COVID-19,Unspecified,CANADA,2020-07-15,World Health Organization COVID-19 Dashboard,565.0
COVID-19,Unspecified,CANADA,2020-07-16,World Health Organization COVID-19 Dashboard,331.0
COVID-19,Unspecified,CANADA,2020-07-17,World Health Organization COVID-19 Dashboard,341.0
COVID-19,Unspecified,CANADA,2020-07-18,World Health Organization COVID-19 Dashboard,437.0
COVID-19,Unspecified,CANADA,2020-07-19,World Health Organization COVID-19 Dashboard,405.0
COVID-19,Unspecified,CANADA,2020-07-20,World Health Organization COVID-19 Dashboard,330.0
COVID-19,Unspecified,CANADA,2020-07-21,World Health Organization COVID-19 Dashboard,339.0
COVID-19,Unspecified,CANADA,2020-07-22,World Health Organization COVID-19 Dashboard,786.0
COVID-19,Unspecified,CANADA,2020-07-23,World Health Organization COVID-19 Dashboard,571.0
COVID-19,Unspecified,CANADA,2020-07-24,World Health Organization COVID-19 Dashboard,543.0
COVID-19,Unspecified,CANADA,2020-07-25,World Health Organization COVID-19 Dashboard,432.0
COVID-19,Unspecified,CANADA,2020-07-26,World Health Organization COVID-19 Dashboard,534.0
COVID-19,Unspecified,CANADA,2020-07-27,World Health Organization COVID-19 Dashboard,350.0
COVID-19,Unspecified,CANADA,2020-07-28,World Health Organization COVID-19 Dashboard,355.0
COVID-19,Unspecified,CANADA,2020-07-29,World Health Organization COVID-19 Dashboard,686.0
COVID-19,Unspecified,CANADA,2020-07-30,World Health Organization COVID-19 Dashboard,396.0
COVID-19,Unspecified,CANADA,2020-07-31,World Health Organization COVID-19 Dashboard,412.0
COVID-19,Unspecified,CANADA,2020-08-01,World Health Organization COVID-19 Dashboard,393.0
COVID-19,Unspecified,CANADA,2020-08-02,World Health Organization COVID-19 Dashboard,513.0
COVID-19,Unspecified,CANADA,2020-08-03,World Health Organization COVID-19 Dashboard,287.0
COVID-19,Unspecified,CANADA,2020-08-04,World Health Organization COVID-19 Dashboard,285.0
COVID-19,Unspecified,CANADA,2020-08-05,World Health Organization COVID-19 Dashboard,147.0
COVID-19,Unspecified,CANADA,2020-08-06,World Health Organization COVID-19 Dashboard,760.0
COVID-19,Unspecified,CANADA,2020-08-07,World Health Organization COVID-19 Dashboard,395.0
COVID-19,Unspecified,CANADA,2020-08-08,World Health Organization COVID-19 Dashboard,374.0
COVID-19,Unspecified,CANADA,2020-08-09,World Health Organization COVID-19 Dashboard,424.0
COVID-19,Unspecified,CANADA,2020-08-10,World Health Organization COVID-19 Dashboard,236.0
COVID-19,Unspecified,CANADA,2020-08-11,World Health Organization COVID-19 Dashboard,230.0
COVID-19,Unspecified,CANADA,2020-08-12,World Health Organization COVID-19 Dashboard,681.0
COVID-19,Unspecified,CANADA,2020-08-13,World Health Organization COVID-19 Dashboard,289.0
COVID-19,Unspecified,CANADA,2020-08-14,World Health Organization COVID-19 Dashboard,423.0
COVID-19,Unspecified,CANADA,2020-08-15,World Health Organization COVID-19 Dashboard,405.0
COVID-19,Unspecified,CANADA,2020-08-16,World Health Organization COVID-19 Dashboard,418.0
COVID-19,Unspecified,CANADA,2020-08-17,World Health Organization COVID-19 Dashboard,237.0
COVID-19,Unspecified,CANADA,2020-08-18,World Health Organization COVID-19 Dashboard,198.0
COVID-19,Unspecified,CANADA,2020-08-19,World Health Organization COVID-19 Dashboard,785.0
COVID-19,Unspecified,CANADA,2020-08-20,World Health Organization COVID-19 Dashboard,282.0
COVID-19,Unspecified,CANADA,2020-08-21,World Health Organization COVID-19 Dashboard,336.0
COVID-19,Unspecified,CANADA,2020-08-22,World Health Organization COVID-19 Dashboard,383.0
COVID-19,Unspecified,CANADA,2020-08-23,World Health Organization COVID-19 Dashboard,499.0
COVID-19,Unspecified,CANADA,2020-08-24,World Health Organization COVID-19 Dashboard,257.0
COVID-19,Unspecified,CANADA,2020-08-25,World Health Organization COVID-19 Dashboard,267.0
COVID-19,Unspecified,CANADA,2020-08-26,World Health Organization COVID-19 Dashboard,750.0
COVID-19,Unspecified,CANADA,2020-08-27,World Health Organization COVID-19 Dashboard,323.0
COVID-19,Unspecified,CANADA,2020-08-28,World Health Organization COVID-19 Dashboard,448.0
COVID-19,Unspecified,CANADA,2020-08-29,World Health Organization COVID-19 Dashboard,431.0
COVID-19,Unspecified,CANADA,2020-08-30,World Health Organization COVID-19 Dashboard,462.0
COVID-19,Unspecified,CANADA,2020-08-31,World Health Organization COVID-19 Dashboard,363.0
COVID-19,Unspecified,CANADA,2020-09-01,World Health Organization COVID-19 Dashboard,267.0
COVID-19,Unspecified,CANADA,2020-09-02,World Health Organization COVID-19 Dashboard,1008.0
COVID-19,Unspecified,CANADA,2020-09-03,World Health Organization COVID-19 Dashboard,477.0
COVID-19,Unspecified,CANADA,2020-09-04,World Health Organization COVID-19 Dashboard,498.0
COVID-19,Unspecified,CANADA,2020-09-05,World Health Organization COVID-19 Dashboard,570.0
COVID-19,Unspecified,CANADA,2020-09-06,World Health Organization COVID-19 Dashboard,631.0
COVID-19,Unspecified,CANADA,2020-09-07,World Health Organization COVID-19 Dashboard,371.0
COVID-19,Unspecified,CANADA,2020-09-08,World Health Organization COVID-19 Dashboard,400.0
COVID-19,Unspecified,CANADA,2020-09-09,World Health Organization COVID-19 Dashboard,247.0
COVID-19,Unspecified,CANADA,2020-09-10,World Health Organization COVID-19 Dashboard,1606.0
COVID-19,Unspecified,CANADA,2020-09-11,World Health Organization COVID-19 Dashboard,546.0
COVID-19,Unspecified,CANADA,2020-09-12,World Health Organization COVID-19 Dashboard,630.0
COVID-19,Unspecified,CANADA,2020-09-13,World Health Organization COVID-19 Dashboard,702.0
COVID-19,Unspecified,CANADA,2020-09-14,World Health Organization COVID-19 Dashboard,515.0
COVID-19,Unspecified,CANADA,2020-09-15,World Health Organization COVID-19 Dashboard,518.0
COVID-19,Unspecified,CANADA,2020-09-16,World Health Organization COVID-19 Dashboard,1351.0
COVID-19,Unspecified,CANADA,2020-09-17,World Health Organization COVID-19 Dashboard,793.0
COVID-19,Unspecified,CANADA,2020-09-18,World Health Organization COVID-19 Dashboard,944.0
COVID-19,Unspecified,CANADA,2020-09-19,World Health Organization COVID-19 Dashboard,1120.0
COVID-19,Unspecified,CANADA,2020-09-20,World Health Organization COVID-19 Dashboard,1044.0
COVID-19,Unspecified,CANADA,2020-09-21,World Health Organization COVID-19 Dashboard,863.0
COVID-19,Unspecified,CANADA,2020-09-22,World Health Organization COVID-19 Dashboard,875.0
COVID-19,Unspecified,CANADA,2020-09-23,World Health Organization COVID-19 Dashboard,1766.0
COVID-19,Unspecified,CANADA,2020-09-24,World Health Organization COVID-19 Dashboard,1248.0
COVID-19,Unspecified,CANADA,2020-09-25,World Health Organization COVID-19 Dashboard,1090.0
COVID-19,Unspecified,CANADA,2020-09-26,World Health Organization COVID-19 Dashboard,1341.0
COVID-19,Unspecified,CANADA,2020-09-27,World Health Organization COVID-19 Dashboard,1362.0
COVID-19,Unspecified,CANADA,2020-09-28,World Health Organization COVID-19 Dashboard,1215.0
COVID-19,Unspecified,CANADA,2020-09-29,World Health Organization COVID-19 Dashboard,1454.0
COVID-19,Unspecified,CANADA,2020-09-30,World Health Organization COVID-19 Dashboard,2176.0
COVID-19,Unspecified,CANADA,2020-10-01,World Health Organization COVID-19 Dashboard,1660.0
COVID-19,Unspecified,CANADA,2020-10-02,World Health Organization COVID-19 Dashboard,1797.0
COVID-19,Unspecified,CANADA,2020-10-03,World Health Organization COVID-19 Dashboard,1777.0
COVID-19,Unspecified,CANADA,2020-10-04,World Health Organization COVID-19 Dashboard,2124.0
COVID-19,Unspecified,CANADA,2020-10-05,World Health Organization COVID-19 Dashboard,1812.0
COVID-19,Unspecified,CANADA,2020-10-06,World Health Organization COVID-19 Dashboard,1685.0
COVID-19,Unspecified,CANADA,2020-10-07,World Health Organization COVID-19 Dashboard,2804.0
COVID-19,Unspecified,CANADA,2020-10-08,World Health Organization COVID-19 Dashboard,2363.0
COVID-19,Unspecified,CANADA,2020-10-09,World Health Organization COVID-19 Dashboard,1800.0
COVID-19,Unspecified,CANADA,2020-10-10,World Health Organization COVID-19 Dashboard,2436.0
COVID-19,Unspecified,CANADA,2020-10-11,World Health Organization COVID-19 Dashboard,2558.0
COVID-19,Unspecified,CANADA,2020-10-12,World Health Organization COVID-19 Dashboard,2062.0
COVID-19,Unspecified,CANADA,2020-10-13,World Health Organization COVID-19 Dashboard,1685.0
COVID-19,Unspecified,CANADA,2020-10-14,World Health Organization COVID-19 Dashboard,975.0
COVID-19,Unspecified,CANADA,2020-10-15,World Health Organization COVID-19 Dashboard,4042.0
COVID-19,Unspecified,CANADA,2020-10-16,World Health Organization COVID-19 Dashboard,2504.0
COVID-19,Unspecified,CANADA,2020-10-17,World Health Organization COVID-19 Dashboard,2345.0
COVID-19,Unspecified,CANADA,2020-10-18,World Health Organization COVID-19 Dashboard,2376.0
COVID-19,Unspecified,CANADA,2020-10-19,World Health Organization COVID-19 Dashboard,2215.0
COVID-19,Unspecified,CANADA,2020-10-20,World Health Organization COVID-19 Dashboard,1827.0
COVID-19,Unspecified,CANADA,2020-10-21,World Health Organization COVID-19 Dashboard,3289.0
COVID-19,Unspecified,CANADA,2020-10-22,World Health Organization COVID-19 Dashboard,2251.0
COVID-19,Unspecified,CANADA,2020-10-23,World Health Organization COVID-19 Dashboard,2672.0
COVID-19,Unspecified,CANADA,2020-10-24,World Health Organization COVID-19 Dashboard,2788.0
COVID-19,Unspecified,CANADA,2020-10-25,World Health Organization COVID-19 Dashboard,2584.0
COVID-19,Unspecified,CANADA,2020-10-26,World Health Organization COVID-19 Dashboard,2227.0
COVID-19,Unspecified,CANADA,2020-10-27,World Health Organization COVID-19 Dashboard,2145.0
COVID-19,Unspecified,CANADA,2020-10-28,World Health Organization COVID-19 Dashboard,4109.0
COVID-19,Unspecified,CANADA,2020-10-29,World Health Organization COVID-19 Dashboard,2674.0
